
2016-08-25;12:50:00;0;104
2016-08-25;12:55:00;33;117
2016-08-25;13:00:00;40;111
2016-08-25;13:05:00;39;114
2016-08-25;13:10:00;38;114
2016-08-25;13:15:00;35;114
2016-08-25;13:20:00;27;115
2016-08-25;13:25:00;37;114
2016-08-25;13:30:00;0;117
2016-08-25;13:35:00;0;108
2016-08-25;13:40:00;27;62
2016-08-25;13:45:00;39;58
2016-08-25;13:50:00;40;53
2016-08-25;13:55:00;39;52
2016-08-25;14:00:00;39;53
2016-08-25;14:05:00;39;52
2016-08-25;14:10:00;38;53
2016-08-25;14:15:00;39;53
2016-08-25;14:20:00;38;53
2016-08-25;14:25:00;39;53
2016-08-25;14:30:00;39;53
2016-08-25;14:35:00;39;55
2016-08-25;14:40:00;39;55
2016-08-25;14:45:00;38;53
2016-08-25;14:50:00;39;59
2016-08-25;14:55:00;38;54
2016-08-25;15:00:00;38;55
2016-08-25;15:05:00;38;0
2016-08-25;15:10:00;38;56
2016-08-25;15:15:00;38;54
2016-08-25;15:20:00;39;56
2016-08-25;15:25:00;39;57
2016-08-25;15:30:00;38;57
2016-08-25;15:35:00;39;120
2016-08-25;15:40:00;36;59
2016-08-25;15:45:00;39;51
2016-08-25;15:50:00;39;51
2016-08-25;15:55:00;39;55
2016-08-25;16:00:00;39;52
2016-08-25;16:05:00;39;52
2016-08-25;16:10:00;39;50
2016-08-25;16:15:00;39;50
2016-08-25;16:20:00;39;50
2016-08-25;16:25:00;39;50
2016-08-25;16:30:00;39;56
2016-08-25;16:35:00;39;54
2016-08-25;16:40:00;39;55
2016-08-25;16:45:00;39;62
2016-08-25;16:50:00;39;57
2016-08-25;16:55:00;39;56
2016-08-25;17:00:00;39;56
2016-08-25;17:05:00;39;61
2016-08-25;17:10:00;39;59
2016-08-25;17:15:00;39;64
2016-08-25;17:20:00;40;57
2000-00-00;00:00:00;0.0;0.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;22.0
2000-00-00;00:00:00;30.0;16.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-06;01:23:03;;
2000-00-06;01:23:05;;
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2165-165-165;27:165:30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2000-00-00;00:00:00;30.0;27.0
2016-09-01;20:47:01;0.0;0.0
2016-09-01;20:48:01;0.0;0.0
2016-09-01;20:49:01;31.0;26.0
2016-09-01;20:50:00;30.0;27.0
2016-09-01;20:51:00;0.0;0.0
2016-09-01;20:52:00;30.0;27.0
2016-09-01;20:53:00;30.0;27.0
2016-09-01;20:56:00;0.0;0.0
2016-09-01;20:57:00;31.0;26.0
2016-09-01;20:58:00;0.0;0.0
2016-09-01;20:58:21;;
2000-00-00;00:00:00;0.0;0.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;29.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2000-00-00;00:00:00;31.0;26.0
2016-09-01;21:01:56;31.0;26.0
2000-00-00;00:00:03;31.0;26.0
2016-09-01;21:02:00;31.0;26.0
2016-09-01;21:02:01;;
2016-09-01;21:02:03;;
2016-09-01;21:05:00;0.0;0.0
2016-09-01;21:06:00;0.0;0.0
2016-09-01;21:07:00;0.0;0.0
2016-09-01;21:08:00;30.0;27.0
2016-09-01;21:09:00;0.0;0.0
2016-09-01;21:10:00;30.0;27.0
2016-09-01;21:11:00;30.0;27.0
